"names","Estimate","Std. Error","dep_var","data","minbucket","cp","copies"
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",10,0.00000001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",10,0.00000001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",10,0.00000001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",10,0.00000001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",25,0.00000001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",25,0.00000001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",25,0.00000001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",25,0.00000001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",50,0.00000001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",50,0.00000001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",50,0.00000001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",50,0.00000001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",5,0.000001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",5,0.000001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",5,0.000001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",5,0.000001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",10,0.000001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",10,0.000001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",10,0.000001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",10,0.000001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",25,0.000001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",25,0.000001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",25,0.000001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",25,0.000001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",50,0.000001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",50,0.000001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",50,0.000001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",50,0.000001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",5,0.0001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",5,0.0001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",5,0.0001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",5,0.0001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",10,0.0001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",10,0.0001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",10,0.0001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",10,0.0001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",25,0.0001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",25,0.0001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",25,0.0001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",25,0.0001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",50,0.0001,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",50,0.0001,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",50,0.0001,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",50,0.0001,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",5,0.01,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",5,0.01,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",5,0.01,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",5,0.01,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",10,0.01,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",10,0.01,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",10,0.01,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",10,0.01,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",25,0.01,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",25,0.01,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",25,0.01,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",25,0.01,1
"(Intercept)",0.101570747142305,0.12819581900804,"var_1","ods",50,0.01,1
"var_2B",0.0577645741850422,0.126779496089202,"var_1","ods",50,0.01,1
"var_3B",-0.0903501614259586,0.126971104854358,"var_1","ods",50,0.01,1
"var_4B",0.0353251912329608,0.126994765032812,"var_1","ods",50,0.01,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",5,0.00000001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",5,0.00000001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",5,0.00000001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",5,0.00000001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",10,0.00000001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",10,0.00000001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",10,0.00000001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",10,0.00000001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",25,0.00000001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",25,0.00000001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",25,0.00000001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",25,0.00000001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",50,0.00000001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",50,0.00000001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",50,0.00000001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",50,0.00000001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",5,0.000001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",5,0.000001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",5,0.000001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",5,0.000001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",10,0.000001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",10,0.000001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",10,0.000001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",10,0.000001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",25,0.000001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",25,0.000001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",25,0.000001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",25,0.000001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",50,0.000001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",50,0.000001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",50,0.000001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",50,0.000001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",5,0.0001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",5,0.0001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",5,0.0001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",5,0.0001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",10,0.0001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",10,0.0001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",10,0.0001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",10,0.0001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",25,0.0001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",25,0.0001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",25,0.0001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",25,0.0001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",50,0.0001,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",50,0.0001,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",50,0.0001,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",50,0.0001,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",5,0.01,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",5,0.01,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",5,0.01,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",5,0.01,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",10,0.01,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",10,0.01,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",10,0.01,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",10,0.01,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",25,0.01,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",25,0.01,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",25,0.01,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",25,0.01,1
"(Intercept)",-0.0136996054789214,0.129910026807094,"var_2","ods",50,0.01,1
"var_1B",0.0577662652182845,0.126779349875633,"var_2","ods",50,0.01,1
"var_3B",-0.0237644648449166,0.126864714973761,"var_2","ods",50,0.01,1
"var_4B",0.0869731308788704,0.126829802153178,"var_2","ods",50,0.01,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",5,0.00000001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",5,0.00000001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",5,0.00000001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",5,0.00000001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",10,0.00000001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",10,0.00000001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",10,0.00000001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",10,0.00000001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",25,0.00000001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",25,0.00000001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",25,0.00000001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",25,0.00000001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",50,0.00000001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",50,0.00000001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",50,0.00000001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",50,0.00000001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",5,0.000001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",5,0.000001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",5,0.000001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",5,0.000001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",10,0.000001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",10,0.000001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",10,0.000001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",10,0.000001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",25,0.000001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",25,0.000001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",25,0.000001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",25,0.000001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",50,0.000001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",50,0.000001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",50,0.000001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",50,0.000001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",5,0.0001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",5,0.0001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",5,0.0001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",5,0.0001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",10,0.0001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",10,0.0001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",10,0.0001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",10,0.0001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",25,0.0001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",25,0.0001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",25,0.0001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",25,0.0001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",50,0.0001,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",50,0.0001,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",50,0.0001,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",50,0.0001,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",5,0.01,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",5,0.01,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",5,0.01,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",5,0.01,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",10,0.01,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",10,0.01,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",10,0.01,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",10,0.01,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",25,0.01,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",25,0.01,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",25,0.01,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",25,0.01,1
"(Intercept)",-0.150161841565976,0.127497692605768,"var_3","ods",50,0.01,1
"var_1B",0.0903508613451583,0.126970836076838,"var_3","ods",50,0.01,1
"var_2B",0.0237632768388441,0.12686477669972,"var_3","ods",50,0.01,1
"var_4B",0.247712040923235,0.126828823665594,"var_3","ods",50,0.01,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",5,0.00000001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",5,0.00000001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",5,0.00000001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",5,0.00000001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",10,0.00000001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",10,0.00000001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",10,0.00000001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",10,0.00000001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",25,0.00000001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",25,0.00000001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",25,0.00000001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",25,0.00000001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",50,0.00000001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",50,0.00000001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",50,0.00000001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",50,0.00000001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",5,0.000001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",5,0.000001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",5,0.000001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",5,0.000001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",10,0.000001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",10,0.000001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",10,0.000001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",10,0.000001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",25,0.000001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",25,0.000001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",25,0.000001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",25,0.000001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",50,0.000001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",50,0.000001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",50,0.000001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",50,0.000001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",5,0.0001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",5,0.0001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",5,0.0001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",5,0.0001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",10,0.0001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",10,0.0001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",10,0.0001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",10,0.0001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",25,0.0001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",25,0.0001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",25,0.0001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",25,0.0001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",50,0.0001,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",50,0.0001,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",50,0.0001,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",50,0.0001,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",5,0.01,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",5,0.01,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",5,0.01,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",5,0.01,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",10,0.01,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",10,0.01,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",10,0.01,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",10,0.01,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",25,0.01,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",25,0.01,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",25,0.01,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",25,0.01,1
"(Intercept)",-0.0386634557874748,0.129165522889351,"var_4","ods",50,0.01,1
"var_1B",-0.0353306142494306,0.126994894145283,"var_4","ods",50,0.01,1
"var_2B",-0.0869742370168971,0.126829820038963,"var_4","ods",50,0.01,1
"var_3B",0.247712465240613,0.126828828959203,"var_4","ods",50,0.01,1
"(Intercept)",0.104513887087532,0.129780633823845,"var_1","sds",5,0.00000001,1
"var_2B",-0.10216756500793,0.126838574087027,"var_1","sds",5,0.00000001,1
"var_3B",-0.130861824877066,0.126934442823511,"var_1","sds",5,0.00000001,1
"var_4B",0.129517118666959,0.126877587098925,"var_1","sds",5,0.00000001,1
"(Intercept)",0.0355235459796796,0.131957800790831,"var_1","sds",10,0.00000001,1
"var_2B",0.0973709584958792,0.12685329848919,"var_1","sds",10,0.00000001,1
"var_3B",-0.115371789996269,0.127026709090244,"var_1","sds",10,0.00000001,1
"var_4B",0.00266337867801755,0.127102431516637,"var_1","sds",10,0.00000001,1
"(Intercept)",-0.102444603043366,0.131125283077393,"var_1","sds",25,0.00000001,1
"var_2B",0.0128888074691372,0.127730624449673,"var_1","sds",25,0.00000001,1
"var_3B",0.0508849213601582,0.127631917629157,"var_1","sds",25,0.00000001,1
"var_4B",0.349860994043404,0.127812291096934,"var_1","sds",25,0.00000001,1
"(Intercept)",0.212067013184797,0.127591784212257,"var_1","sds",50,0.00000001,1
"var_2B",-0.184278137885904,0.127222644294086,"var_1","sds",50,0.00000001,1
"var_3B",-0.285746472376714,0.127391016458599,"var_1","sds",50,0.00000001,1
"var_4B",0.150875970796268,0.127379826913011,"var_1","sds",50,0.00000001,1
"(Intercept)",0.0897407517214588,0.129174890899926,"var_1","sds",5,0.000001,1
"var_2B",0.153416279680644,0.126874852384769,"var_1","sds",5,0.000001,1
"var_3B",-0.00265085913013159,0.127363181491037,"var_1","sds",5,0.000001,1
"var_4B",-0.139483698368086,0.127302418895824,"var_1","sds",5,0.000001,1
"(Intercept)",-0.0750816936953779,0.126577376153634,"var_1","sds",10,0.000001,1
"var_2B",0.222338208251698,0.127086556920562,"var_1","sds",10,0.000001,1
"var_3B",-0.0440166384233933,0.127090419501294,"var_1","sds",10,0.000001,1
"var_4B",0.20033507183514,0.127347830185414,"var_1","sds",10,0.000001,1
"(Intercept)",0.201600032321299,0.126773151147497,"var_1","sds",25,0.000001,1
"var_2B",-0.0300486941391639,0.127094736283611,"var_1","sds",25,0.000001,1
"var_3B",-0.159178973922296,0.126960218849722,"var_1","sds",25,0.000001,1
"var_4B",0.0454016134764915,0.126917567083311,"var_1","sds",25,0.000001,1
"(Intercept)",0.0102223314439911,0.12656022262858,"var_1","sds",50,0.000001,1
"var_2B",0.172028453294711,0.127129557878398,"var_1","sds",50,0.000001,1
"var_3B",-0.228232152159053,0.127173749579146,"var_1","sds",50,0.000001,1
"var_4B",0.155039688734609,0.12726456302081,"var_1","sds",50,0.000001,1
"(Intercept)",0.414562816045978,0.135447425668688,"var_1","sds",5,0.0001,1
"var_2B",-0.259121412262564,0.128637992724866,"var_1","sds",5,0.0001,1
"var_3B",0.0262369656676804,0.128804725793835,"var_1","sds",5,0.0001,1
"var_4B",-0.169948982830141,0.128104772153543,"var_1","sds",5,0.0001,1
"(Intercept)",0.105982762005785,0.124913747353099,"var_1","sds",10,0.0001,1
"var_2B",-0.0738090599246072,0.12693707537836,"var_1","sds",10,0.0001,1
"var_3B",-0.20251623489422,0.12690970468888,"var_1","sds",10,0.0001,1
"var_4B",0.119367677508684,0.126893251420171,"var_1","sds",10,0.0001,1
"(Intercept)",-0.193170378649509,0.127808877516711,"var_1","sds",25,0.0001,1
"var_2B",0.177318018091588,0.126954864398805,"var_1","sds",25,0.0001,1
"var_3B",0.139739419620504,0.127022895961865,"var_1","sds",25,0.0001,1
"var_4B",0.212707678940626,0.126990781706231,"var_1","sds",25,0.0001,1
"(Intercept)",-0.0704916558079116,0.126966588492434,"var_1","sds",50,0.0001,1
"var_2B",0.0804771866751995,0.126787666154934,"var_1","sds",50,0.0001,1
"var_3B",-0.0148644918734048,0.126849992804664,"var_1","sds",50,0.0001,1
"var_4B",0.188026484437355,0.127100075996334,"var_1","sds",50,0.0001,1
"(Intercept)",0.189165775076648,0.128578541401185,"var_1","sds",5,0.01,1
"var_2B",-0.176564581390245,0.127228939099274,"var_1","sds",5,0.01,1
"var_3B",0.10372545315256,0.127942133335874,"var_1","sds",5,0.01,1
"var_4B",0.0324022248485221,0.127909832200378,"var_1","sds",5,0.01,1
"(Intercept)",0.341195056155405,0.130031517703424,"var_1","sds",10,0.01,1
"var_2B",-0.0682705603788182,0.127588767883008,"var_1","sds",10,0.01,1
"var_3B",-0.11111372293945,0.127312055973558,"var_1","sds",10,0.01,1
"var_4B",-0.165318034711152,0.127224096556311,"var_1","sds",10,0.01,1
"(Intercept)",0.0370168368115597,0.129511068703821,"var_1","sds",25,0.01,1
"var_2B",0.0400070891804692,0.126902793122172,"var_1","sds",25,0.01,1
"var_3B",-0.163973512175962,0.127813301799358,"var_1","sds",25,0.01,1
"var_4B",0.184168764271359,0.127598194445428,"var_1","sds",25,0.01,1
"(Intercept)",0.0493622729664407,0.130482947095268,"var_1","sds",50,0.01,1
"var_2B",0.0886101335313674,0.126872041892314,"var_1","sds",50,0.01,1
"var_3B",-0.0771204542028269,0.127077912884547,"var_1","sds",50,0.01,1
"var_4B",0.0632488291010339,0.126963750505541,"var_1","sds",50,0.01,1
"(Intercept)",0.111381874112549,0.129663651820818,"var_2","sds",5,0.00000001,1
"var_1B",-0.10216811173982,0.126839001952266,"var_2","sds",5,0.00000001,1
"var_3B",0.0852869809564755,0.126916754725153,"var_2","sds",5,0.00000001,1
"var_4B",-0.0707229211004147,0.126874563664127,"var_2","sds",5,0.00000001,1
"(Intercept)",0.0784681437920597,0.131374523782839,"var_2","sds",10,0.00000001,1
"var_1B",0.0973627988606124,0.126853291156412,"var_2","sds",10,0.00000001,1
"var_3B",-0.115015617627301,0.127204313247406,"var_2","sds",10,0.00000001,1
"var_4B",0.0694345572083288,0.127255727563941,"var_2","sds",10,0.00000001,1
"(Intercept)",0.0425851500698466,0.128797510685101,"var_2","sds",25,0.00000001,1
"var_1B",0.0128847189140574,0.127730938826128,"var_2","sds",25,0.00000001,1
"var_3B",0.00564689880145052,0.127560936754236,"var_2","sds",25,0.00000001,1
"var_4B",0.217628055260115,0.128026020442496,"var_2","sds",25,0.00000001,1
"(Intercept)",-0.000945696607858817,0.130630272241103,"var_2","sds",50,0.00000001,1
"var_1B",0.184300324211019,0.127222828046648,"var_2","sds",50,0.00000001,1
"var_3B",0.0296784137224426,0.127390638640463,"var_2","sds",50,0.00000001,1
"var_4B",-0.0557918436336128,0.127130965264675,"var_2","sds",50,0.00000001,1
"(Intercept)",-0.0518239598177837,0.131294237375301,"var_2","sds",5,0.000001,1
"var_1B",0.153415989580532,0.126874925519255,"var_2","sds",5,0.000001,1
"var_3B",-0.0967375193649327,0.127162951793242,"var_2","sds",5,0.000001,1
"var_4B",0.0771410839863146,0.127194914284044,"var_2","sds",5,0.000001,1
"(Intercept)",-0.0337344356066447,0.125806064027166,"var_2","sds",10,0.000001,1
"var_1B",0.222345226492475,0.127086830751106,"var_2","sds",10,0.000001,1
"var_3B",-0.110026514927093,0.126754554711525,"var_2","sds",10,0.000001,1
"var_4B",-0.0166953515710009,0.127162559664111,"var_2","sds",10,0.000001,1
"(Intercept)",0.0293056420999108,0.129283512044493,"var_2","sds",25,0.000001,1
"var_1B",-0.0300511872118698,0.127095189361308,"var_2","sds",25,0.000001,1
"var_3B",0.151270272896498,0.12682616033601,"var_2","sds",25,0.000001,1
