"X1","X2","val","copies","data"
"18.trust","13.ymarr",0.000419209675819721,5,"sd2011"
"19.trustfam","13.ymarr",0.000443172287345039,5,"sd2011"
"20.trustneigh","13.ymarr",0.000394518800866271,5,"sd2011"
"21.sport","13.ymarr",0.00033111023012431,5,"sd2011"
"22.nofriend","13.ymarr",0.000907678646261057,5,"sd2011"
"23.smoke","13.ymarr",0.0004047451604969,5,"sd2011"
"24.nociga","13.ymarr",0.000312267904081374,5,"sd2011"
"25.alcabuse","13.ymarr",0.000449071264051407,5,"sd2011"
"26.alcsol","13.ymarr",0.000431474803132884,5,"sd2011"
"27.workab","13.ymarr",0.000461756531655779,5,"sd2011"
"28.wkabdur","13.ymarr",0.0000724837582425711,5,"sd2011"
"29.wkabint","13.ymarr",0.00077576876562624,5,"sd2011"
"30.wkabintdur","13.ymarr",0.00097898707516531,5,"sd2011"
"31.emcc","13.ymarr",0.00178683633130771,5,"sd2011"
"32.englang","13.ymarr",0.000592755031605086,5,"sd2011"
"33.height","13.ymarr",0.000716678949531408,5,"sd2011"
"34.weight","13.ymarr",0.000717095283978123,5,"sd2011"
"35.bmi","13.ymarr",0.000855271743351084,5,"sd2011"
"15.ysepdiv","14.msepdiv",0.000766167608036455,5,"sd2011"
"16.ls","14.msepdiv",0.000977145449070356,5,"sd2011"
"17.depress","14.msepdiv",0.000572782465581434,5,"sd2011"
"18.trust","14.msepdiv",0.000421899141208614,5,"sd2011"
"19.trustfam","14.msepdiv",0.000415386222078073,5,"sd2011"
"20.trustneigh","14.msepdiv",0.000389106688921516,5,"sd2011"
"21.sport","14.msepdiv",0.000292797785484018,5,"sd2011"
"22.nofriend","14.msepdiv",0.00072794773561482,5,"sd2011"
"23.smoke","14.msepdiv",0.000187233908361339,5,"sd2011"
"24.nociga","14.msepdiv",0.000141083961148488,5,"sd2011"
"25.alcabuse","14.msepdiv",0.000356453234402318,5,"sd2011"
"26.alcsol","14.msepdiv",0.000435895473761997,5,"sd2011"
"27.workab","14.msepdiv",0.000221847697959129,5,"sd2011"
"28.wkabdur","14.msepdiv",0.0000517784709302993,5,"sd2011"
"29.wkabint","14.msepdiv",0.000300601061036919,5,"sd2011"
"30.wkabintdur","14.msepdiv",0.000591070472475711,5,"sd2011"
"31.emcc","14.msepdiv",0.000914152252012041,5,"sd2011"
"32.englang","14.msepdiv",0.000407751912373558,5,"sd2011"
"33.height","14.msepdiv",0.000693163529068161,5,"sd2011"
"34.weight","14.msepdiv",0.000894878478808349,5,"sd2011"
"35.bmi","14.msepdiv",0.000855438333327002,5,"sd2011"
"16.ls","15.ysepdiv",0.00080421420123239,5,"sd2011"
"17.depress","15.ysepdiv",0.000782158124933648,5,"sd2011"
"18.trust","15.ysepdiv",0.000514414280396549,5,"sd2011"
"19.trustfam","15.ysepdiv",0.000434028438039439,5,"sd2011"
"20.trustneigh","15.ysepdiv",0.000380729340126792,5,"sd2011"
"21.sport","15.ysepdiv",0.000453938491424941,5,"sd2011"
"22.nofriend","15.ysepdiv",0.000797605775815591,5,"sd2011"
"23.smoke","15.ysepdiv",0.000365089755096489,5,"sd2011"
"24.nociga","15.ysepdiv",0.000293613587352546,5,"sd2011"
"25.alcabuse","15.ysepdiv",0.00031997051027507,5,"sd2011"
"26.alcsol","15.ysepdiv",0.000483632156702587,5,"sd2011"
"27.workab","15.ysepdiv",0.000272155875017882,5,"sd2011"
"28.wkabdur","15.ysepdiv",0.000104164864832398,5,"sd2011"
"29.wkabint","15.ysepdiv",0.000426836527722178,5,"sd2011"
"30.wkabintdur","15.ysepdiv",0.000723262822470071,5,"sd2011"
"31.emcc","15.ysepdiv",0.000952166887183509,5,"sd2011"
"32.englang","15.ysepdiv",0.000454988850614341,5,"sd2011"
"33.height","15.ysepdiv",0.000771169432363826,5,"sd2011"
"34.weight","15.ysepdiv",0.000893808052672725,5,"sd2011"
"35.bmi","15.ysepdiv",0.000801047903004071,5,"sd2011"
"17.depress","16.ls",0.000967246813842581,5,"sd2011"
"18.trust","16.ls",0.000677230167745434,5,"sd2011"
"19.trustfam","16.ls",0.000616125281232144,5,"sd2011"
"20.trustneigh","16.ls",0.000855087038934988,5,"sd2011"
"21.sport","16.ls",0.000487996290353678,5,"sd2011"
"22.nofriend","16.ls",0.00121133180500674,5,"sd2011"
"23.smoke","16.ls",0.000447748764307079,5,"sd2011"
"24.nociga","16.ls",0.000312590271037614,5,"sd2011"
"25.alcabuse","16.ls",0.000671623020770773,5,"sd2011"
"26.alcsol","16.ls",0.000743394394539906,5,"sd2011"
"27.workab","16.ls",0.000422987314540296,5,"sd2011"
"28.wkabdur","16.ls",0.0000950397399176292,5,"sd2011"
"29.wkabint","16.ls",0.000677312694496068,5,"sd2011"
"30.wkabintdur","16.ls",0.000762399493346454,5,"sd2011"
"31.emcc","16.ls",0.00176315629549754,5,"sd2011"
"32.englang","16.ls",0.000661776280823322,5,"sd2011"
"33.height","16.ls",0.00111588314873388,5,"sd2011"
"34.weight","16.ls",0.00108380286707992,5,"sd2011"
"35.bmi","16.ls",0.000881393032545644,5,"sd2011"
"18.trust","17.depress",0.000536861514098802,5,"sd2011"
"19.trustfam","17.depress",0.00040819983500364,5,"sd2011"
"20.trustneigh","17.depress",0.000598859869321725,5,"sd2011"
"21.sport","17.depress",0.000351390760350487,5,"sd2011"
"22.nofriend","17.depress",0.000725949192476051,5,"sd2011"
"23.smoke","17.depress",0.000321500188594492,5,"sd2011"
"24.nociga","17.depress",0.000224179154878705,5,"sd2011"
"25.alcabuse","17.depress",0.000391002205460615,5,"sd2011"
"26.alcsol","17.depress",0.000420179036981689,5,"sd2011"
"27.workab","17.depress",0.000403412560333605,5,"sd2011"
"28.wkabdur","17.depress",0.000108851777634592,5,"sd2011"
"29.wkabint","17.depress",0.00065858500733223,5,"sd2011"
"30.wkabintdur","17.depress",0.000954771033406618,5,"sd2011"
"31.emcc","17.depress",0.00189813924610801,5,"sd2011"
"32.englang","17.depress",0.000563174353614567,5,"sd2011"
"33.height","17.depress",0.000981623823605024,5,"sd2011"
"34.weight","17.depress",0.000991807034307116,5,"sd2011"
"35.bmi","17.depress",0.00114264652344953,5,"sd2011"
"19.trustfam","18.trust",0.000331458980054775,5,"sd2011"
"20.trustneigh","18.trust",0.000390483519618197,5,"sd2011"
"21.sport","18.trust",0.000257979866599327,5,"sd2011"
"22.nofriend","18.trust",0.000406291475396303,5,"sd2011"
"23.smoke","18.trust",0.000187891337479319,5,"sd2011"
"24.nociga","18.trust",0.000127717774911367,5,"sd2011"
"25.alcabuse","18.trust",0.000294414822087626,5,"sd2011"
"26.alcsol","18.trust",0.000250717988777125,5,"sd2011"
"27.workab","18.trust",0.000149823557915161,5,"sd2011"
"28.wkabdur","18.trust",0.0000582171883384193,5,"sd2011"
"29.wkabint","18.trust",0.000277577061038754,5,"sd2011"
"30.wkabintdur","18.trust",0.000380283691151981,5,"sd2011"
"31.emcc","18.trust",0.00103636755009431,5,"sd2011"
"32.englang","18.trust",0.000384241457192352,5,"sd2011"
"33.height","18.trust",0.000676028610188321,5,"sd2011"
"34.weight","18.trust",0.000472616476655146,5,"sd2011"
"35.bmi","18.trust",0.000629112145514116,5,"sd2011"
"20.trustneigh","19.trustfam",0.000311884118023082,5,"sd2011"
"21.sport","19.trustfam",0.000375761238101283,5,"sd2011"
"22.nofriend","19.trustfam",0.000693040361724712,5,"sd2011"
"23.smoke","19.trustfam",0.000229729449723146,5,"sd2011"
"24.nociga","19.trustfam",0.000191400782069643,5,"sd2011"
"25.alcabuse","19.trustfam",0.000347339508168845,5,"sd2011"
"26.alcsol","19.trustfam",0.000380204470512524,5,"sd2011"
"27.workab","19.trustfam",0.00024570071751633,5,"sd2011"
"28.wkabdur","19.trustfam",0.0000513154275856154,5,"sd2011"
"29.wkabint","19.trustfam",0.00027943210234215,5,"sd2011"
"30.wkabintdur","19.trustfam",0.000414378212158807,5,"sd2011"
"31.emcc","19.trustfam",0.000903730870533798,5,"sd2011"
"32.englang","19.trustfam",0.000330411384022278,5,"sd2011"
"33.height","19.trustfam",0.000462364564352459,5,"sd2011"
"34.weight","19.trustfam",0.000559825005105345,5,"sd2011"
"35.bmi","19.trustfam",0.00054114235692726,5,"sd2011"
"21.sport","20.trustneigh",0.000235945170108018,5,"sd2011"
"22.nofriend","20.trustneigh",0.000525676626780812,5,"sd2011"
"23.smoke","20.trustneigh",0.000278306398269073,5,"sd2011"
"24.nociga","20.trustneigh",0.000187042470066937,5,"sd2011"
"25.alcabuse","20.trustneigh",0.000420389256736198,5,"sd2011"
"26.alcsol","20.trustneigh",0.000279256456508363,5,"sd2011"
"27.workab","20.trustneigh",0.000135746567675468,5,"sd2011"
"28.wkabdur","20.trustneigh",0.0000344250412521794,5,"sd2011"
"29.wkabint","20.trustneigh",0.000446122386454447,5,"sd2011"
"30.wkabintdur","20.trustneigh",0.000440610813743627,5,"sd2011"
"31.emcc","20.trustneigh",0.00109528954268651,5,"sd2011"
"32.englang","20.trustneigh",0.000313323438918958,5,"sd2011"
"33.height","20.trustneigh",0.000492969624109499,5,"sd2011"
"34.weight","20.trustneigh",0.000515981510847567,5,"sd2011"
"35.bmi","20.trustneigh",0.00052250882596017,5,"sd2011"
"22.nofriend","21.sport",0.000234372797909507,5,"sd2011"
"23.smoke","21.sport",0.000153105290533182,5,"sd2011"
"24.nociga","21.sport",0.000186703586102651,5,"sd2011"
"25.alcabuse","21.sport",0.000165674586789384,5,"sd2011"
"26.alcsol","21.sport",0.000419328758752617,5,"sd2011"
"27.workab","21.sport",0.000123866036864535,5,"sd2011"
"28.wkabdur","21.sport",0.0000203561200563431,5,"sd2011"
"29.wkabint","21.sport",0.000392730540548566,5,"sd2011"
"30.wkabintdur","21.sport",0.000445706919569599,5,"sd2011"
"31.emcc","21.sport",0.00103584543831686,5,"sd2011"
"32.englang","21.sport",0.000472009655170793,5,"sd2011"
"33.height","21.sport",0.000484560957018128,5,"sd2011"
"34.weight","21.sport",0.000305182499150461,5,"sd2011"
"35.bmi","21.sport",0.000410130520993302,5,"sd2011"
"23.smoke","22.nofriend",0.000297016763121989,5,"sd2011"
"24.nociga","22.nofriend",0.000200995928234664,5,"sd2011"
"25.alcabuse","22.nofriend",0.000299043862718737,5,"sd2011"
"26.alcsol","22.nofriend",0.0005036341824266,5,"sd2011"
"27.workab","22.nofriend",0.00028755020177962,5,"sd2011"
"28.wkabdur","22.nofriend",0.0000741514662783862,5,"sd2011"
"29.wkabint","22.nofriend",0.000315480441957655,5,"sd2011"
"30.wkabintdur","22.nofriend",0.000545117537110388,5,"sd2011"
"31.emcc","22.nofriend",0.00175179658007667,5,"sd2011"
"32.englang","22.nofriend",0.000457770029242544,5,"sd2011"
"33.height","22.nofriend",0.00086540397335424,5,"sd2011"
"34.weight","22.nofriend",0.000945662062490212,5,"sd2011"
"35.bmi","22.nofriend",0.00096677978548732,5,"sd2011"
"24.nociga","23.smoke",0.0000350307572309489,5,"sd2011"
"25.alcabuse","23.smoke",0.000151542399656339,5,"sd2011"
"26.alcsol","23.smoke",0.000408912544267363,5,"sd2011"
"27.workab","23.smoke",0.000265369852238919,5,"sd2011"
"28.wkabdur","23.smoke",0.0000140190458151985,5,"sd2011"
"29.wkabint","23.smoke",0.00023306721855681,5,"sd2011"
"30.wkabintdur","23.smoke",0.000366240372126445,5,"sd2011"
"31.emcc","23.smoke",0.000894065147594328,5,"sd2011"
"32.englang","23.smoke",0.000169528054141522,5,"sd2011"
"33.height","23.smoke",0.000339563463939548,5,"sd2011"
"34.weight","23.smoke",0.000385250864274267,5,"sd2011"
"35.bmi","23.smoke",0.000305693395049608,5,"sd2011"
"25.alcabuse","24.nociga",0.000104407496689332,5,"sd2011"
"26.alcsol","24.nociga",0.000279378578148538,5,"sd2011"
"27.workab","24.nociga",0.000178734798293336,5,"sd2011"
"28.wkabdur","24.nociga",0.00000554703756827263,5,"sd2011"
"29.wkabint","24.nociga",0.000179040630507479,5,"sd2011"
"30.wkabintdur","24.nociga",0.000239504386555149,5,"sd2011"
"31.emcc","24.nociga",0.000774518460033489,5,"sd2011"
"32.englang","24.nociga",0.000136123697535356,5,"sd2011"
"33.height","24.nociga",0.000199932920829396,5,"sd2011"
"34.weight","24.nociga",0.000138349546897502,5,"sd2011"
"35.bmi","24.nociga",0.000207223895526798,5,"sd2011"
"26.alcsol","25.alcabuse",0.000176258204172365,5,"sd2011"
"27.workab","25.alcabuse",0.0000850046761543201,5,"sd2011"
"28.wkabdur","25.alcabuse",0.000030387747683885,5,"sd2011"
"29.wkabint","25.alcabuse",0.000186221097841875,5,"sd2011"
"30.wkabintdur","25.alcabuse",0.000271683401289225,5,"sd2011"
"31.emcc","25.alcabuse",0.000644378140377275,5,"sd2011"
"32.englang","25.alcabuse",0.000190766421205179,5,"sd2011"
"33.height","25.alcabuse",0.000350813846964865,5,"sd2011"
"34.weight","25.alcabuse",0.000343104246895445,5,"sd2011"
"35.bmi","25.alcabuse",0.000363422973031976,5,"sd2011"
"27.workab","26.alcsol",0.000135060230231514,5,"sd2011"
"28.wkabdur","26.alcsol",0.0000761560368053877,5,"sd2011"
"29.wkabint","26.alcsol",0.000262668726283537,5,"sd2011"
"30.wkabintdur","26.alcsol",0.000403681759388337,5,"sd2011"
"31.emcc","26.alcsol",0.000737661531215936,5,"sd2011"
"32.englang","26.alcsol",0.000263511796645831,5,"sd2011"
"33.height","26.alcsol",0.000532874222917964,5,"sd2011"
"34.weight","26.alcsol",0.000429004636620114,5,"sd2011"
"35.bmi","26.alcsol",0.000417597637500957,5,"sd2011"
"28.wkabdur","27.workab",0.0000220858499342366,5,"sd2011"
"29.wkabint","27.workab",0.000103457559740879,5,"sd2011"
"30.wkabintdur","27.workab",0.000339397949517208,5,"sd2011"
"31.emcc","27.workab",0.00105338381053489,5,"sd2011"
"32.englang","27.workab",0.00019606242036669,5,"sd2011"
"33.height","27.workab",0.000412576806909541,5,"sd2011"
"34.weight","27.workab",0.000417285157089875,5,"sd2011"
"35.bmi","27.workab",0.000383056241794262,5,"sd2011"
"29.wkabint","28.wkabdur",0.0000270069109859746,5,"sd2011"
"30.wkabintdur","28.wkabdur",0.0000696360883988582,5,"sd2011"
"31.emcc","28.wkabdur",0.000337301042846023,5,"sd2011"
"32.englang","28.wkabdur",0.0000431856506997712,5,"sd2011"
"33.height","28.wkabdur",0.000112272120333279,5,"sd2011"
"34.weight","28.wkabdur",0.0000785946727800047,5,"sd2011"
"35.bmi","28.wkabdur",0.000123510296323959,5,"sd2011"
"30.wkabintdur","29.wkabint",0.000290657183182479,5,"sd2011"
"31.emcc","29.wkabint",0.000439875998399777,5,"sd2011"
"32.englang","29.wkabint",0.000358049420364313,5,"sd2011"
"33.height","29.wkabint",0.000627955328952674,5,"sd2011"
"34.weight","29.wkabint",0.000488831497332754,5,"sd2011"
"35.bmi","29.wkabint",0.000478818129868713,5,"sd2011"
"31.emcc","30.wkabintdur",0.00154714881789811,5,"sd2011"
"32.englang","30.wkabintdur",0.000511624260914411,5,"sd2011"
"33.height","30.wkabintdur",0.000874457387123116,5,"sd2011"
"34.weight","30.wkabintdur",0.000764902438057754,5,"sd2011"
"35.bmi","30.wkabintdur",0.000589236446947103,5,"sd2011"
"32.englang","31.emcc",0.0011440296737129,5,"sd2011"
"33.height","31.emcc",0.00213015341958803,5,"sd2011"
"34.weight","31.emcc",0.00176704876475511,5,"sd2011"
"35.bmi","31.emcc",0.00176509880634514,5,"sd2011"
"33.height","32.englang",0.000523193275085886,5,"sd2011"
"34.weight","32.englang",0.000563208824301832,5,"sd2011"
"35.bmi","32.englang",0.000567321763529567,5,"sd2011"
"34.weight","33.height",0.000525992921582096,5,"sd2011"
"35.bmi","33.height",0.000707698504274648,5,"sd2011"
"35.bmi","34.weight",0.000713888063092527,5,"sd2011"
"01.sex","02.age",0.000103168108669358,5,"sd2011_clean"
"01.sex","03.agegr",0.000149649499980582,5,"sd2011_clean"
"01.sex","04.placesize",0.000363994930745038,5,"sd2011_clean"
"01.sex","05.region",0.000329650162387194,5,"sd2011_clean"
"01.sex","06.edu",0.000210814563057067,5,"sd2011_clean"
"01.sex","07.eduspec",0.00082526514721916,5,"sd2011_clean"
"01.sex","08.socprof",0.000333164423954782,5,"sd2011_clean"
"01.sex","09.unempdur",0.000101286878352616,5,"sd2011_clean"
"01.sex","10.income",0.000198271636548668,5,"sd2011_clean"
"01.sex","11.marital",0.000194597468191674,5,"sd2011_clean"
"01.sex","12.mmarr",0.000191275684774993,5,"sd2011_clean"
"01.sex","13.ymarr",0.000200818514344435,5,"sd2011_clean"
"01.sex","14.msepdiv",0.000226652534352666,5,"sd2011_clean"
"01.sex","15.ysepdiv",0.000200334140318231,5,"sd2011_clean"
"01.sex","16.ls",0.00034697966761221,5,"sd2011_clean"
"01.sex","17.depress",0.000174435235186458,5,"sd2011_clean"
"01.sex","18.trust",0.000169343483849116,5,"sd2011_clean"
"01.sex","19.trustfam",0.000167046808173154,5,"sd2011_clean"
"01.sex","20.trustneigh",0.000128301671004327,5,"sd2011_clean"
"01.sex","21.sport",0.000108989726471424,5,"sd2011_clean"
"01.sex","22.nofriend",0.000227325147407363,5,"sd2011_clean"
"01.sex","23.smoke",0.00031735250110763,5,"sd2011_clean"
"01.sex","24.nociga",0.000331118751815057,5,"sd2011_clean"
"01.sex","25.alcabuse",0.000111365784095659,5,"sd2011_clean"
"01.sex","26.alcsol",0.000209558151017804,5,"sd2011_clean"
"01.sex","27.workab",0.000174291795263223,5,"sd2011_clean"
"01.sex","28.wkabdur",0.000191018898000357,5,"sd2011_clean"
"01.sex","29.wkabint",0.000166816749007005,5,"sd2011_clean"
"01.sex","30.wkabintdur",0.000277767038126028,5,"sd2011_clean"
"01.sex","31.emcc",0.000923611953780947,5,"sd2011_clean"
"01.sex","32.englang",0.000140759844020228,5,"sd2011_clean"
"01.sex","33.height",0.00021131000269873,5,"sd2011_clean"
"01.sex","34.weight",0.000210376552511482,5,"sd2011_clean"
"01.sex","35.bmi",0.000243033066036665,5,"sd2011_clean"
"02.age","03.agegr",0.000159896563895946,5,"sd2011_clean"
"02.age","04.placesize",0.000540375982777605,5,"sd2011_clean"
"02.age","05.region",0.00099581572925792,5,"sd2011_clean"
"02.age","06.edu",0.000284538265202379,5,"sd2011_clean"
"02.age","07.eduspec",0.0021522835747981,5,"sd2011_clean"
"02.age","08.socprof",0.000789177298594546,5,"sd2011_clean"
"02.age","09.unempdur",0.000236565567053775,5,"sd2011_clean"
"02.age","10.income",0.000575192964950455,5,"sd2011_clean"
"02.age","11.marital",0.000552900225356506,5,"sd2011_clean"
"02.age","12.mmarr",0.000488304816352336,5,"sd2011_clean"
"02.age","13.ymarr",0.000333800656767892,5,"sd2011_clean"
"02.age","14.msepdiv",0.00044624555714384,5,"sd2011_clean"
"02.age","15.ysepdiv",0.000581610519121208,5,"sd2011_clean"
"02.age","16.ls",0.000656721258215813,5,"sd2011_clean"
"02.age","17.depress",0.000403680051336663,5,"sd2011_clean"
"02.age","18.trust",0.000313168119160087,5,"sd2011_clean"
"02.age","19.trustfam",0.000395127738362049,5,"sd2011_clean"
"02.age","20.trustneigh",0.000350668826997025,5,"sd2011_clean"
"02.age","21.sport",0.000283214892924978,5,"sd2011_clean"
"02.age","22.nofriend",0.000464591397256858,5,"sd2011_clean"
"02.age","23.smoke",0.000261299166810883,5,"sd2011_clean"
"02.age","24.nociga",0.000392729166193531,5,"sd2011_clean"
"02.age","25.alcabuse",0.000207316615571231,5,"sd2011_clean"
"02.age","26.alcsol",0.000319205490354913,5,"sd2011_clean"
"02.age","27.workab",0.000238344579373003,5,"sd2011_clean"
"02.age","28.wkabdur",0.000453620061046624,5,"sd2011_clean"
"02.age","29.wkabint",0.00073374637394552,5,"sd2011_clean"
"02.age","30.wkabintdur",0.000826164938194268,5,"sd2011_clean"
"02.age","31.emcc",0.00159131223100264,5,"sd2011_clean"
"02.age","32.englang",0.00028672096521891,5,"sd2011_clean"
"02.age","33.height",0.000492532698926436,5,"sd2011_clean"
"02.age","34.weight",0.000541464472407136,5,"sd2011_clean"
"02.age","35.bmi",0.000581377123412733,5,"sd2011_clean"
"03.agegr","04.placesize",0.000697776853323998,5,"sd2011_clean"
"03.agegr","05.region",0.00133420055581971,5,"sd2011_clean"
"03.agegr","06.edu",0.00054608340760741,5,"sd2011_clean"
"03.agegr","07.eduspec",0.00264948945299686,5,"sd2011_clean"
"03.agegr","08.socprof",0.00102693059812209,5,"sd2011_clean"
"03.agegr","09.unempdur",0.000288990762152218,5,"sd2011_clean"
"03.agegr","10.income",0.000768887063455173,5,"sd2011_clean"
"03.agegr","11.marital",0.00063810931615442,5,"sd2011_clean"
"03.agegr","12.mmarr",0.000784239962053125,5,"sd2011_clean"
"03.agegr","13.ymarr",0.000573264893475269,5,"sd2011_clean"
"03.agegr","14.msepdiv",0.000697978082241464,5,"sd2011_clean"
"03.agegr","15.ysepdiv",0.000681698236609541,5,"sd2011_clean"
"03.agegr","16.ls",0.000837284202328783,5,"sd2011_clean"
"03.agegr","17.depress",0.000699518918309928,5,"sd2011_clean"
"03.agegr","18.trust",0.000436223045633764,5,"sd2011_clean"
"03.agegr","19.trustfam",0.000459930845727589,5,"sd2011_clean"
"03.agegr","20.trustneigh",0.000428928769813201,5,"sd2011_clean"
"03.agegr","21.sport",0.000429162709064724,5,"sd2011_clean"
"03.agegr","22.nofriend",0.000888840322060832,5,"sd2011_clean"
"03.agegr","23.smoke",0.000286255079042853,5,"sd2011_clean"
"03.agegr","24.nociga",0.000488564586907801,5,"sd2011_clean"
"03.agegr","25.alcabuse",0.000267710375693362,5,"sd2011_clean"
"03.agegr","26.alcsol",0.000422922579740935,5,"sd2011_clean"
"03.agegr","27.workab",0.000345826031227654,5,"sd2011_clean"
"03.agegr","28.wkabdur",0.000583593409936345,5,"sd2011_clean"
"03.agegr","29.wkabint",0.00079504405820735,5,"sd2011_clean"
"03.agegr","30.wkabintdur",0.00100151937244474,5,"sd2011_clean"
"03.agegr","31.emcc",0.00191790276816623,5,"sd2011_clean"
"03.agegr","32.englang",0.00041464380604393,5,"sd2011_clean"
"03.agegr","33.height",0.000689986831275922,5,"sd2011_clean"
"03.agegr","34.weight",0.000666755465280433,5,"sd2011_clean"
"03.agegr","35.bmi",0.000883736720401974,5,"sd2011_clean"
"04.placesize","05.region",0.000877152441613227,5,"sd2011_clean"
"04.placesize","06.edu",0.00041925134235596,5,"sd2011_clean"
"04.placesize","07.eduspec",0.00303565565890344,5,"sd2011_clean"
"04.placesize","08.socprof",0.00160733142374184,5,"sd2011_clean"
"04.placesize","09.unempdur",0.000295775693097936,5,"sd2011_clean"
"04.placesize","10.income",0.000969385551650244,5,"sd2011_clean"
"04.placesize","11.marital",0.000747277373533505,5,"sd2011_clean"
"04.placesize","12.mmarr",0.000638274660618897,5,"sd2011_clean"
"04.placesize","13.ymarr",0.000642588909156102,5,"sd2011_clean"
"04.placesize","14.msepdiv",0.000739161421236016,5,"sd2011_clean"
"04.placesize","15.ysepdiv",0.000810437475344786,5,"sd2011_clean"
"04.placesize","16.ls",0.000777839331356568,5,"sd2011_clean"
"04.placesize","17.depress",0.000623868256958778,5,"sd2011_clean"
"04.placesize","18.trust",0.000457535209053918,5,"sd2011_clean"
"04.placesize","19.trustfam",0.00061174444236125,5,"sd2011_clean"
"04.placesize","20.trustneigh",0.000407651058041876,5,"sd2011_clean"
"04.placesize","21.sport",0.000438756446886803,5,"sd2011_clean"
"04.placesize","22.nofriend",0.000711873544286223,5,"sd2011_clean"
"04.placesize","23.smoke",0.000294592423126406,5,"sd2011_clean"
"04.placesize","24.nociga",0.000428440816227161,5,"sd2011_clean"
"04.placesize","25.alcabuse",0.000374957711617329,5,"sd2011_clean"
"04.placesize","26.alcsol",0.000368170527732864,5,"sd2011_clean"
"04.placesize","27.workab",0.00021453477897801,5,"sd2011_clean"
"04.placesize","28.wkabdur",0.000728212253241941,5,"sd2011_clean"
"04.placesize","29.wkabint",0.000414901518076851,5,"sd2011_clean"
"04.placesize","30.wkabintdur",0.000640489160943001,5,"sd2011_clean"
"04.placesize","31.emcc",0.00170560672101975,5,"sd2011_clean"
"04.placesize","32.englang",0.000518177575504155,5,"sd2011_clean"
"04.placesize","33.height",0.000674706566918786,5,"sd2011_clean"
"04.placesize","34.weight",0.00075385296832046,5,"sd2011_clean"
"04.placesize","35.bmi",0.000827022689463054,5,"sd2011_clean"
"05.region","06.edu",0.00105607037247153,5,"sd2011_clean"
"05.region","07.eduspec",0.00726462563628633,5,"sd2011_clean"
"05.region","08.socprof",0.00315119970814801,5,"sd2011_clean"
"05.region","09.unempdur",0.00079928335134022,5,"sd2011_clean"
"05.region","10.income",0.00181881345567938,5,"sd2011_clean"
"05.region","11.marital",0.00181447871823841,5,"sd2011_clean"
"05.region","12.mmarr",0.00201867636981131,5,"sd2011_clean"
"05.region","13.ymarr",0.00151263362832672,5,"sd2011_clean"
"05.region","14.msepdiv",0.00192015785124025,5,"sd2011_clean"
"05.region","15.ysepdiv",0.00183685958350318,5,"sd2011_clean"
"05.region","16.ls",0.00235383107991031,5,"sd2011_clean"
"05.region","17.depress",0.00125587875485096,5,"sd2011_clean"
"05.region","18.trust",0.00112837782850821,5,"sd2011_clean"
"05.region","19.trustfam",0.00104828448325659,5,"sd2011_clean"
"05.region","20.trustneigh",0.00114529918394826,5,"sd2011_clean"
"05.region","21.sport",0.000930359022051697,5,"sd2011_clean"
"05.region","22.nofriend",0.00179212734500866,5,"sd2011_clean"
"05.region","23.smoke",0.00073857533952905,5,"sd2011_clean"
"05.region","24.nociga",0.00119332643126936,5,"sd2011_clean"
"05.region","25.alcabuse",0.000706386177292012,5,"sd2011_clean"
"05.region","26.alcsol",0.000852901740932924,5,"sd2011_clean"
"05.region","27.workab",0.0010015467292852,5,"sd2011_clean"
"05.region","28.wkabdur",0.00180381033647431,5,"sd2011_clean"
"05.region","29.wkabint",0.00140245055145766,5,"sd2011_clean"
"05.region","30.wkabintdur",0.00176481646616591,5,"sd2011_clean"
"05.region","31.emcc",0.00357031748662219,5,"sd2011_clean"
"05.region","32.englang",0.00117432296247145,5,"sd2011_clean"
"05.region","33.height",0.00185282019232666,5,"sd2011_clean"
"05.region","34.weight",0.00181134891831044,5,"sd2011_clean"
"05.region","35.bmi",0.0021523253987282,5,"sd2011_clean"
"06.edu","07.eduspec",0.00144880494348703,5,"sd2011_clean"
"06.edu","08.socprof",0.00103493950140611,5,"sd2011_clean"
"06.edu","09.unempdur",0.000278139075899627,5,"sd2011_clean"
"06.edu","10.income",0.000414313004229762,5,"sd2011_clean"
"06.edu","11.marital",0.000863955341813685,5,"sd2011_clean"
"06.edu","12.mmarr",0.000653788849342776,5,"sd2011_clean"
"06.edu","13.ymarr",0.000486429606982715,5,"sd2011_clean"
"06.edu","14.msepdiv",0.000500243222418518,5,"sd2011_clean"
"06.edu","15.ysepdiv",0.000540802202407657,5,"sd2011_clean"
"06.edu","16.ls",0.00097501727678571,5,"sd2011_clean"
"06.edu","17.depress",0.000604446189000705,5,"sd2011_clean"
"06.edu","18.trust",0.000495016755067606,5,"sd2011_clean"
"06.edu","19.trustfam",0.000552470135544119,5,"sd2011_clean"
"06.edu","20.trustneigh",0.000364059981364541,5,"sd2011_clean"
"06.edu","21.sport",0.000269731440034577,5,"sd2011_clean"
"06.edu","22.nofriend",0.000724149544466507,5,"sd2011_clean"
"06.edu","23.smoke",0.000264118323454287,5,"sd2011_clean"
"06.edu","24.nociga",0.000426951848270221,5,"sd2011_clean"
"06.edu","25.alcabuse",0.00034409641355186,5,"sd2011_clean"
"06.edu","26.alcsol",0.00025585878261483,5,"sd2011_clean"
"06.edu","27.workab",0.000364026813586847,5,"sd2011_clean"
